,,,,,,,,,,
State - All Districts,,,,,,,,,,
Kindergarten Entrance Inventory Results - Literacy Skills,,,,,,,,,,
All Years,,,,,,,,,,
,,,,,,,,,,
,,- Indicates no data,,,,,,,,
,,,,,,,Literacy Skills (%),,,
,District ID,,District Name,School Year,Number of Students Tested,,Level 1,Level 2,Level 3,
,051,,Fairfield School District,2008-09,781,,20.2,41.1,38.7,
,052,,Farmington School District,2008-09,286,,7.3,24.5,68.2,
,053,,Franklin School District,2008-09,19,,31.6,36.8,31.6,
,054,,Glastonbury School District,2008-09,456,,26.3,38.8,34.9,
,056,,Granby School District,2008-09,141,,13.5,34.8,51.8,
,057,,Greenwich School District,2008-09,670,,20.0,41.5,38.5,
,058,,Griswold School District,2008-09,133,,46.6,39.1,14.3,
,059,,Groton School District,2008-09,471,,27.6,43.9,28.5,
,060,,Guilford School District,2008-09,256,,13.3,65.6,21.1,
,062,,Hamden School District,2008-09,434,,28.8,38.5,32.7,
,063,,Hampton School District,2008-09,14,,14.3,64.3,21.4,
,064,,Hartford School District,2008-09,"1,695",,40.2,39.2,20.6,
,065,,Hartland School District,2008-09,31,,3.2,29.0,67.7,
,067,,Hebron School District,2008-09,147,,20.4,32.7,46.9,
,286,,Highville Charter School District,2008-09,40,,15.0,32.5,52.5,
,264,,Integrated Day Charter School District,2008-09,34,,14.7,23.5,61.8,
,261,,Jumoke Academy District,2008-09,40,,17.5,42.5,40.0,
,068,,Kent School District,2008-09,39,,10.3,43.6,46.2,
,069,,Killingly School District,2008-09,195,,19.5,48.7,31.8,
,245,,Learn,2008-09,273,,17.6,37.0,45.4,
,071,,Lebanon School District,2008-09,88,,23.9,58.0,18.2,
,072,,Ledyard School District,2008-09,173,,31.2,52.6,16.2,
,073,,Lisbon School District,2008-09,50,,12.0,46.0,42.0,
,074,,Litchfield School District,2008-09,90,,67.8,32.2,0.0,
,076,,Madison School District,2008-09,200,,15.0,58.0,27.0,
,077,,Manchester School District,2008-09,526,,42.0,45.2,12.7,
,078,,Mansfield School District,2008-09,114,,15.8,47.4,36.8,
,079,,Marlborough School District,2008-09,98,,14.3,34.7,51.0,
,080,,Meriden School District,2008-09,660,,37.9,39.4,22.7,
,083,,Middletown School District,2008-09,498,,27.3,40.4,32.3,
,084,,Milford School District,2008-09,535,,13.8,38.9,47.3,
,085,,Monroe School District,2008-09,250,,10.8,38.8,50.4,
,086,,Montville School District,2008-09,176,,21.6,36.9,41.5,
,088,,Naugatuck School District,2008-09,338,,20.1,44.7,35.2,
,280,,"New Beginnings Inc., Family Academy District",2008-09,60,,26.7,38.3,35.0,
,089,,New Britain School District,2008-09,742,,39.1,45.6,15.4,
,090,,New Canaan School District,2008-09,314,,16.6,43.9,39.5,
,091,,New Fairfield School District,2008-09,176,,14.8,50.0,35.2,
,092,,New Hartford School District,2008-09,84,,4.8,42.9,52.4,
,093,,New Haven School District,2008-09,"1,566",,35.0,41.3,23.7,
,095,,New London School District,2008-09,239,,19.2,47.7,33.1,
,096,,New Milford School District,2008-09,333,,25.2,47.7,27.0,
,094,,Newington School District,2008-09,312,,22.4,45.2,32.4,
,097,,Newtown School District,2008-09,319,,8.5,20.7,70.8,
,098,,Norfolk School District,2008-09,11,,27.3,18.2,54.5,
,099,,North Branford School District,2008-09,167,,17.4,32.3,50.3,
