Inst,dist,District Name,School,School Name,Grade,Total,% of Non-White,American Indian,Asian American,Black,White,Hispanic,Pacific Islander,Two or More races,,IndianM,IndianF,AsianM,AsianF,BlackM,BlackF,WhiteM,WhiteF,HispM,HispF,PaciM,PaciF,MultiM,MultiF,TotalM,TotalF,,Eligible for Free or Reduced Price Lunch,Special Education,English Language Learner
11,152,Waterford School District,7,Quaker Hill Elementary School,2,57,21,*,6,*,36,6,0,*,,*,0,*,*,*,0,15,21,*,*,0,0,*,*,30,27,,16,*,*
11,152,Waterford School District,7,Quaker Hill Elementary School,3,60,15,*,*,*,45,6,0,*,,*,*,*,0,*,*,28,17,*,*,0,0,0,*,35,25,,11,8,*
11,152,Waterford School District,7,Quaker Hill Elementary School,4,73,13,*,*,*,60,*,0,*,,0,*,*,*,0,*,34,26,*,*,0,0,*,*,38,35,,11,*,*
11,152,Waterford School District,7,Quaker Hill Elementary School,5,72,14,0,6,*,58,*,0,*,,0,0,*,*,*,0,36,22,*,*,0,0,0,*,43,29,,14,13,*
11,152,Waterford School District,51,Clark Lane Middle School,6,209,40,*,10,6,169,20,0,*,,*,*,*,*,*,*,92,77,7,13,0,0,*,*,111,98,,35,31,*
11,152,Waterford School District,51,Clark Lane Middle School,7,225,36,*,13,11,189,7,0,*,,0,*,8,*,*,6,93,96,*,*,0,0,*,*,111,114,,34,28,*
11,152,Waterford School District,51,Clark Lane Middle School,8,241,48,*,15,14,193,17,0,*,,*,0,8,7,8,6,108,85,8,9,0,0,0,*,133,108,,40,26,*
11,152,Waterford School District,61,Waterford High School,9,180,42,6,10,8,138,17,0,*,,*,*,*,6,*,*,64,74,12,*,0,0,*,0,86,94,,27,27,*
11,152,Waterford School District,61,Waterford High School,10,213,40,*,11,10,173,14,0,*,,*,*,*,6,*,6,86,87,9,*,0,0,*,*,106,107,,23,26,*
11,152,Waterford School District,61,Waterford High School,11,203,47,*,13,10,156,20,0,*,,0,*,9,*,*,*,85,71,13,7,0,0,0,*,112,91,,27,17,*
11,152,Waterford School District,61,Waterford High School,12,248,47,*,12,15,201,19,0,0,,0,*,*,7,12,*,108,93,9,10,0,0,0,0,134,114,,33,39,*
11,153,Watertown School District,2,John Trumbull Primary School,-3,77,10,*,0,*,67,6,0,*,,0,*,0,0,*,0,39,28,*,*,0,0,*,0,44,33,,0,21,0
11,153,Watertown School District,2,John Trumbull Primary School,-2,199,36,0,8,*,163,16,0,9,,0,0,6,*,0,*,88,75,8,8,0,0,*,*,107,92,,0,14,13
11,153,Watertown School District,2,John Trumbull Primary School,0,9,0,0,0,0,9,0,0,0,,0,0,0,0,0,0,*,6,0,0,0,0,0,0,*,6,,0,9,0
11,153,Watertown School District,2,John Trumbull Primary School,1,201,27,0,*,*,174,15,0,*,,0,0,*,*,0,*,91,83,8,7,0,0,*,*,106,95,,39,10,21
11,153,Watertown School District,2,John Trumbull Primary School,2,196,27,*,*,*,169,15,0,*,,0,*,*,*,*,*,92,77,7,8,0,0,*,*,103,93,,48,17,7
11,153,Watertown School District,3,Fletcher W. Judson School,3,98,16,0,*,*,82,8,0,*,,0,0,0,*,0,*,49,33,8,0,0,0,*,*,59,39,,24,9,0
11,153,Watertown School District,3,Fletcher W. Judson School,4,98,8,0,0,*,90,7,0,0,,0,0,0,0,0,*,52,38,*,*,0,0,0,0,57,41,,17,6,*
11,153,Watertown School District,3,Fletcher W. Judson School,5,111,9,0,*,0,102,7,0,*,,0,0,*,0,0,0,48,54,*,*,0,0,0,*,54,57,,26,16,*
11,153,Watertown School District,4,Polk School,3,125,23,0,*,6,102,10,0,*,,0,0,*,*,*,*,57,45,6,*,0,0,*,*,69,56,,37,22,*
11,153,Watertown School District,4,Polk School,4,106,16,0,*,*,90,8,0,*,,0,0,*,0,*,*,37,53,*,*,0,0,0,*,46,60,,27,8,*
11,153,Watertown School District,4,Polk School,5,106,14,0,*,*,92,7,0,*,,0,0,*,*,0,*,55,37,*,*,0,0,*,*,63,43,,34,12,*
11,153,Watertown School District,51,Swift Middle School,6,245,36,*,10,*,209,19,0,*,,0,*,*,7,*,*,107,102,9,10,0,0,*,*,122,123,,61,33,*
11,153,Watertown School District,51,Swift Middle School,7,271,36,0,*,7,235,18,0,7,,0,0,*,*,*,*,114,121,9,9,0,0,*,*,130,141,,66,26,6
11,153,Watertown School District,51,Swift Middle School,8,254,46,*,*,9,208,23,0,8,,0,*,*,*,*,*,101,107,13,10,0,0,*,*,127,127,,59,25,*
11,153,Watertown School District,61,Watertown High School,9,231,30,*,7,6,201,9,0,7,,*,0,*,*,*,*,107,94,*,*,0,0,*,*,121,110,,52,22,*
11,153,Watertown School District,61,Watertown High School,10,216,23,*,6,*,193,*,0,7,,*,0,*,*,*,*,98,95,*,*,0,0,*,*,111,105,,47,31,*
11,153,Watertown School District,61,Watertown High School,11,217,33,0,8,7,184,14,0,*,,0,0,0,8,*,*,88,96,*,9,0,0,*,*,100,117,,41,21,*
11,153,Watertown School District,61,Watertown High School,12,264,19,*,*,*,245,8,0,*,,*,0,*,*,*,*,118,127,*,*,0,0,*,0,129,135,,45,38,*
11,154,Westbrook School District,2,Daisy Ingraham School,-3,29,8,0,*,0,21,7,0,0,,0,0,0,*,0,0,13,8,*,*,0,0,0,0,17,12,,*,12,0
11,154,Westbrook School District,2,Daisy Ingraham School,0,44,*,0,0,0,39,*,0,0,,0,0,0,0,0,0,23,16,*,*,0,0,0,0,25,19,,8,*,*
11,154,Westbrook School District,2,Daisy Ingraham School,1,48,*,0,*,0,44,*,0,0,,0,0,*,0,0,0,19,25,0,*,0,0,0,0,20,28,,7,*,*
11,154,Westbrook School District,2,Daisy Ingraham School,2,69,10,0,*,*,59,6,0,0,,0,0,*,*,*,0,37,22,*,*,0,0,0,0,43,26,,10,8,6
11,154,Westbrook School District,2,Daisy Ingraham School,3,64,9,*,*,0,55,7,0,0,,0,*,*,0,0,0,35,20,*,*,0,0,0,0,41,23,,10,*,*
11,154,Westbrook School District,2,Daisy Ingraham School,4,56,7,*,*,0,49,*,0,0,,0,*,0,*,0,0,34,15,*,*,0,0,0,0,35,21,,9,*,*
11,154,Westbrook School District,51,Westbrook Middle School,5,57,6,0,0,*,51,*,0,0,,0,0,0,0,*,0,20,31,*,*,0,0,0,0,23,34,,7,*,*
11,154,Westbrook School District,51,Westbrook Middle School,6,62,7,0,*,0,55,*,0,0,,0,0,*,*,0,0,24,31,*,*,0,0,0,0,28,34,,7,11,0
11,154,Westbrook School District,51,Westbrook Middle School,7,83,8,*,0,*,75,*,0,*,,*,0,0,0,*,0,37,38,*,*,0,0,0,*,41,42,,14,7,*
11,154,Westbrook School District,51,Westbrook Middle School,8,74,9,0,0,0,65,7,0,*,,0,0,0,0,0,0,39,26,*,*,0,0,0,*,42,32,,13,10,*
11,154,Westbrook School District,61,Westbrook High School,9,58,6,0,*,0,52,*,0,*,,0,0,*,0,0,0,28,24,0,*,0,0,*,*,31,27,,*,8,*
11,154,Westbrook School District,61,Westbrook High School,10,75,*,0,*,0,70,*,0,*,,0,0,*,*,0,0,37,33,*,0,0,0,0,*,40,35,,6,7,0
11,154,Westbrook School District,61,Westbrook High School,11,72,*,0,*,*,67,*,0,*,,0,0,*,0,*,0,29,38,0,*,0,0,*,0,32,40,,6,*,0
11,154,Westbrook School District,61,Westbrook High School,12,81,*,0,*,0,78,*,0,0,,0,0,*,*,0,0,41,37,*,0,0,0,0,0,43,38,,6,7,0
11,155,West Hartford School District,2,Braeburn School,0,54,12,0,*,*,42,*,0,*,,0,0,*,*,*,0,23,19,*,*,0,0,*,0,31,23,,*,*,*
11,155,West Hartford School District,2,Braeburn School,1,65,17,*,*,*,48,9,0,*,,0,*,*,*,*,0,24,24,7,*,0,0,*,*,36,29,,13,*,10
11,155,West Hartford School District,2,Braeburn School,2,65,15,0,*,*,50,8,0,0,,0,0,*,0,*,*,22,28,*,6,0,0,0,0,28,37,,6,*,*
11,155,West Hartford School District,2,Braeburn School,3,63,8,0,*,*,55,0,0,*,,0,0,0,*,*,*,32,23,0,0,0,0,*,*,34,29,,*,*,*
11,155,West Hartford School District,2,Braeburn School,4,65,18,0,*,*,47,*,0,*,,0,0,0,*,*,*,21,26,*,*,0,0,*,*,29,36,,9,7,*
11,155,West Hartford School District,2,Braeburn School,5,72,21,0,*,*,51,10,0,*,,0,0,*,*,*,*,27,24,6,*,0,0,*,*,39,33,,7,7,*
11,155,West Hartford School District,4,Bugbee School,-3,15,*,0,*,*,10,*,0,0,,0,0,0,*,0,*,*,*,*,0,0,0,0,0,6,9,,*,0,0
11,155,West Hartford School District,4,Bugbee School,0,63,12,0,*,*,51,*,0,0,,0,0,*,*,*,0,25,26,*,*,0,0,0,0,31,32,,*,7,*
11,155,West Hartford School District,4,Bugbee School,1,88,24,0,13,*,64,8,0,0,,0,0,8,*,*,*,37,27,*,*,0,0,0,0,50,38,,7,*,7
11,155,West Hartford School District,4,Bugbee School,2,67,7,0,*,*,60,*,0,0,,0,0,0,*,0,*,29,31,*,0,0,0,0,0,30,37,,*,*,0
11,155,West Hartford School District,4,Bugbee School,3,91,13,0,6,*,78,*,0,*,,0,0,0,6,*,*,35,43,*,0,0,0,*,*,40,51,,*,*,*
11,155,West Hartford School District,4,Bugbee School,4,66,11,*,8,0,55,0,0,*,,0,*,*,6,0,0,28,27,0,0,0,0,*,0,32,34,,*,*,*
11,155,West Hartford School District,4,Bugbee School,5,68,12,0,8,*,56,*,0,*,,0,0,*,*,*,0,28,28,0,*,0,0,*,0,36,32,,*,*,0
11,155,West Hartford School District,5,Charter Oak International Academy,-3,13,7,0,*,*,6,*,0,*,,0,0,*,0,*,0,*,*,*,*,0,0,*,0,6,7,,6,0,0
11,155,West Hartford School District,5,Charter Oak International Academy,0,55,35,0,*,*,20,22,0,*,,0,0,*,*,0,*,8,12,7,15,0,0,*,*,19,36,,22,*,*
11,155,West Hartford School District,5,Charter Oak International Academy,1,36,28,0,*,9,8,14,0,*,,0,0,*,*,*,*,*,*,6,8,0,0,*,*,16,20,,18,*,10
11,155,West Hartford School District,5,Charter Oak International Academy,2,49,34,0,7,6,15,20,0,*,,0,0,*,*,*,*,10,*,11,9,0,0,*,0,28,21,,25,*,7
11,155,West Hartford School District,5,Charter Oak International Academy,3,51,44,0,13,*,7,22,0,*,,0,0,6,7,*,*,*,*,7,15,0,0,*,*,22,29,,31,*,10
11,155,West Hartford School District,5,Charter Oak International Academy,4,53,42,*,10,9,11,19,0,*,,*,*,7,*,*,*,6,*,13,6,0,0,*,*,33,20,,26,*,9
11,155,West Hartford School District,5,Charter Oak International Academy,5,49,44,0,16,9,*,17,0,*,,0,0,12,*,*,*,*,*,9,8,0,0,*,*,31,18,,27,6,6
11,155,West Hartford School District,6,Duffy School,0,70,15,0,*,*,55,6,0,*,,0,0,*,*,*,*,25,30,*,*,0,0,*,*,31,39,,*,*,0
11,155,West Hartford School District,6,Duffy School,1,81,13,0,*,*,68,6,0,0,,0,0,*,*,*,*,34,34,*,*,0,0,0,0,41,40,,*,*,*
11,155,West Hartford School District,6,Duffy School,2,72,10,0,*,*,62,*,0,0,,0,0,*,*,*,0,27,35,*,0,0,0,0,0,36,36,,6,*,*
11,155,West Hartford School District,6,Duffy School,3,97,29,0,8,10,68,*,0,6,,0,0,6,*,6,*,42,26,*,*,0,0,*,*,56,41,,*,*,0
11,155,West Hartford School District,6,Duffy School,4,98,21,0,8,*,77,*,0,*,,0,0,*,*,*,*,39,38,*,*,0,0,*,*,47,51,,*,*,0
11,155,West Hartford School District,6,Duffy School,5,85,17,0,*,*,68,6,0,*,,0,0,*,*,*,0,40,28,*,*,0,0,*,*,48,37,,*,*,*
11,155,West Hartford School District,9,Morley School,0,44,9,0,*,*,35,*,0,*,,0,0,0,*,*,0,22,13,*,*,0,0,*,*,26,18,,*,*,*
11,155,West Hartford School District,9,Morley School,1,48,10,0,*,*,38,7,0,0,,0,0,0,*,0,*,23,15,*,*,0,0,0,0,28,20,,*,*,6
11,155,West Hartford School District,9,Morley School,2,60,16,0,*,*,44,7,0,*,,0,0,*,*,*,*,21,23,*,*,0,0,*,0,32,28,,*,11,*
11,155,West Hartford School District,9,Morley School,3,62,14,0,6,*,48,*,0,*,,0,0,*,*,*,*,21,27,*,*,0,0,*,0,26,36,,*,*,*
11,155,West Hartford School District,9,Morley School,4,57,17,0,*,*,40,7,0,*,,0,0,*,*,*,0,15,25,*,*,0,0,*,*,25,32,,*,*,*
11,155,West Hartford School District,9,Morley School,5,63,13,0,*,6,50,6,0,0,,0,0,0,*,*,*,25,25,*,*,0,0,0,0,34,29,,10,8,0
11,155,West Hartford School District,10,Norfeldt School,0,58,22,0,11,*,36,*,0,*,,0,0,8,*,*,*,19,17,*,*,0,0,*,0,33,25,,*,7,7
11,155,West Hartford School District,10,Norfeldt School,1,60,20,0,*,*,40,*,0,6,,0,0,*,*,*,*,22,18,*,*,0,0,*,*,32,28,,*,7,*
11,155,West Hartford School District,10,Norfeldt School,2,64,17,0,8,6,47,*,0,0,,0,0,*,*,*,*,23,24,0,*,0,0,0,0,33,31,,*,*,*
11,155,West Hartford School District,10,Norfeldt School,3,74,28,0,14,*,46,*,0,6,,0,0,11,*,*,*,26,20,*,*,0,0,*,*,45,29,,*,*,*
11,155,West Hartford School District,10,Norfeldt School,4,74,23,0,13,*,51,*,0,*,,0,0,8,*,*,*,30,21,*,*,0,0,*,0,42,32,,*,9,0
11,155,West Hartford School District,10,Norfeldt School,5,76,21,0,9,*,55,*,0,*,,0,0,*,*,*,*,30,25,*,*,0,0,*,*,40,36,,*,7,*
11,155,West Hartford School District,12,Webster Hill School,-3,15,6,0,*,0,9,*,0,0,,0,0,*,*,0,0,*,*,0,*,0,0,0,0,9,6,,*,0,0
11,155,West Hartford School District,12,Webster Hill School,0,92,42,0,10,9,50,21,0,*,,0,0,*,6,*,*,23,27,9,12,0,0,0,*,40,52,,20,6,20
11,155,West Hartford School District,12,Webster Hill School,1,81,33,0,8,6,48,19,0,0,,0,0,0,8,*,*,24,24,8,11,0,0,0,0,37,44,,23,*,22
11,155,West Hartford School District,12,Webster Hill School,2,75,27,0,8,8,48,10,0,*,,0,0,*,*,*,7,21,27,*,*,0,0,*,0,33,42,,19,*,8
11,155,West Hartford School District,12,Webster Hill School,3,83,33,0,6,9,50,18,0,0,,0,0,*,*,6,*,23,27,9,9,0,0,0,0,41,42,,25,6,7
11,155,West Hartford School District,12,Webster Hill School,4,69,36,*,9,10,33,12,0,*,,*,0,*,*,*,*,11,22,7,*,0,0,*,*,31,38,,21,*,7
11,155,West Hartford School District,12,Webster Hill School,5,73,26,0,7,6,47,12,0,*,,0,0,*,6,*,*,26,21,6,6,0,0,0,*,36,37,,13,10,*
11,155,West Hartford School District,13,Whiting Lane School,-3,76,48,0,17,8,28,20,0,*,,0,0,10,7,*,6,22,6,9,11,0,0,*,*,45,31,,12,35,0
11,155,West Hartford School District,13,Whiting Lane School,0,64,20,0,*,*,44,13,0,*,,0,0,*,*,*,*,18,26,6,7,0,0,0,*,27,37,,11,10,*
11,155,West Hartford School District,13,Whiting Lane School,1,61,25,0,*,12,36,10,0,*,,0,0,0,*,6,6,22,14,7,*,0,0,*,0,37,24,,13,11,*
11,155,West Hartford School District,13,Whiting Lane School,2,79,30,0,6,10,49,13,0,*,,0,0,*,*,*,7,19,30,11,*,0,0,0,*,37,42,,19,*,8
11,155,West Hartford School District,13,Whiting Lane School,3,84,31,0,*,11,53,17,0,0,,0,0,*,*,*,6,25,28,6,11,0,0,0,0,37,47,,16,8,*
11,155,West Hartford School District,13,Whiting Lane School,4,77,29,0,9,6,48,10,0,*,,0,0,*,*,6,0,25,23,*,6,0,0,0,*,39,38,,16,10,6
11,155,West Hartford School District,13,Whiting Lane School,5,71,35,0,11,8,36,10,0,6,,0,0,*,7,*,*,27,9,8,*,0,0,*,*,49,22,,16,11,9
11,155,West Hartford School District,15,Wolcott School,0,81,44,0,20,6,37,17,0,*,,0,0,12,8,*,*,18,19,8,9,0,0,*,0,43,38,,21,6,12
11,155,West Hartford School District,15,Wolcott School,1,90,36,0,17,11,54,7,0,*,,0,0,9,8,*,9,36,18,*,*,0,0,0,*,50,40,,17,9,14
11,155,West Hartford School District,15,Wolcott School,2,67,29,0,12,6,38,9,0,*,,0,0,*,7,*,*,16,22,*,*,0,0,*,0,32,35,,19,*,*
11,155,West Hartford School District,15,Wolcott School,3,82,39,0,16,6,43,14,0,*,,0,0,6,10,*,*,20,23,9,*,0,0,*,*,39,43,,18,9,8
11,155,West Hartford School District,15,Wolcott School,4,102,42,*,12,8,60,16,0,*,,*,*,7,*,6,*,26,34,10,6,0,0,*,*,53,49,,31,11,*
11,155,West Hartford School District,15,Wolcott School,5,78,45,*,17,8,33,17,0,*,,0,*,8,9,7,*,18,15,11,6,0,0,*,*,45,33,,26,14,*
11,155,West Hartford School District,16,Aiken School,-3,31,14,*,*,*,17,*,0,*,,0,*,*,*,0,*,8,9,*,*,0,0,*,*,13,18,,0,12,0
11,155,West Hartford School District,16,Aiken School,0,64,24,0,10,*,40,7,0,*,,0,0,8,*,*,0,23,17,*,*,0,0,*,*,39,25,,*,*,11
11,155,West Hartford School District,16,Aiken School,1,59,22,*,10,*,37,*,0,*,,*,0,*,*,*,0,18,19,*,*,0,0,*,*,32,27,,*,*,8
11,155,West Hartford School District,16,Aiken School,2,74,23,0,14,*,51,7,0,0,,0,0,8,6,*,*,29,22,*,6,0,0,0,0,39,35,,*,6,*
11,155,West Hartford School District,16,Aiken School,3,79,29,0,10,8,50,6,0,*,,0,0,*,6,*,*,23,27,*,*,0,0,*,*,38,41,,8,7,*
11,155,West Hartford School District,16,Aiken School,4,83,29,0,11,*,54,8,0,*,,0,0,*,6,*,0,26,28,*,*,0,0,*,*,45,38,,8,10,*
11,155,West Hartford School District,16,Aiken School,5,68,22,0,9,*,46,*,0,*,,0,0,*,*,*,*,22,24,*,*,0,0,0,*,32,36,,*,7,*
11,155,West Hartford School District,17,Smith School,-3,12,7,0,*,*,*,*,0,0,,0,0,*,*,0,*,*,*,0,*,0,0,0,0,*,8,,*,0,0
11,155,West Hartford School District,17,Smith School,0,60,40,0,13,*,20,22,0,*,,0,0,6,7,*,0,11,9,13,9,0,0,*,*,34,26,,28,*,12
11,155,West Hartford School District,17,Smith School,1,53,35,0,9,*,18,21,0,0,,0,0,*,*,0,*,9,9,15,6,0,0,0,0,28,25,,21,7,13
11,155,West Hartford School District,17,Smith School,2,58,38,0,11,8,20,18,0,*,,0,0,6,*,*,*,9,11,10,8,0,0,0,*,28,30,,24,*,10
11,155,West Hartford School District,17,Smith School,3,50,34,0,8,*,16,15,0,8,,0,0,*,*,*,*,8,8,9,6,0,0,*,*,27,23,,20,*,*
11,155,West Hartford School District,17,Smith School,4,65,48,0,8,8,17,29,0,*,,0,0,8,0,6,*,10,7,12,17,0,0,*,*,37,28,,29,7,9
11,155,West Hartford School District,17,Smith School,5,64,51,0,16,*,13,29,0,*,,0,0,10,6,*,*,9,*,15,14,0,0,0,*,37,27,,36,*,*
11,155,West Hartford School District,51,King Philip Middle School,6,320,111,0,38,15,209,47,*,9,,0,0,17,21,8,7,104,105,23,24,*,*,*,*,157,163,,52,39,16
11,155,West Hartford School District,51,King Philip Middle School,7,298,115,*,45,25,183,38,*,*,,0,*,22,23,16,9,91,92,13,25,*,0,*,*,147,151,,64,39,8
11,155,West Hartford School District,51,King Philip Middle School,8,294,112,*,28,31,182,41,0,9,,*,*,21,7,17,14,85,97,20,21,0,0,6,*,151,143,,50,45,10
11,155,West Hartford School District,52,Sedgwick Middle School,6,290,126,*,32,28,164,60,0,*,,*,0,16,16,11,17,84,80,36,24,0,0,*,*,151,139,,76,30,13
11,155,West Hartford School District,52,Sedgwick Middle School,7,297,121,*,26,25,176,60,0,9,,*,0,15,11,12,13,96,80,30,30,0,0,*,6,157,140,,74,40,18
11,155,West Hartford School District,52,Sedgwick Middle School,8,306,131,*,30,32,175,56,0,12,,*,0,15,15,17,15,95,80,27,29,0,0,*,8,159,147,,82,23,10
11,155,West Hartford School District,53,Bristow Middle School,6,142,56,*,14,13,86,17,0,11,,*,0,7,7,6,7,47,39,10,7,0,0,*,6,76,66,,29,14,6
11,155,West Hartford School District,53,Bristow Middle School,7,140,47,0,18,11,93,13,0,*,,0,0,8,10,*,7,42,51,*,9,0,0,*,*,62,78,,29,15,*
11,155,West Hartford School District,53,Bristow Middle School,8,138,49,0,11,11,89,19,0,8,,0,0,*,7,*,8,56,33,*,14,0,0,*,*,73,65,,24,17,*
11,155,West Hartford School District,61,Conard High School,9,427,180,0,50,47,247,77,0,6,,0,0,28,22,23,24,123,124,31,46,0,0,*,*,206,221,,109,42,14
11,155,West Hartford School District,61,Conard High School,10,347,159,*,37,43,188,71,0,7,,*,0,16,21,22,21,98,90,32,39,0,0,*,*,171,176,,94,44,20
11,155,West Hartford School District,61,Conard High School,11,357,141,0,41,33,216,65,0,*,,0,0,23,18,21,12,107,109,37,28,0,0,*,0,190,167,,100,37,8
11,155,West Hartford School District,61,Conard High School,12,411,167,*,45,40,244,70,0,11,,0,*,19,26,21,19,123,121,39,31,0,0,*,6,207,204,,105,23,9
11,155,West Hartford School District,62,Hall High School,9,352,124,*,33,33,228,46,0,10,,*,*,12,21,14,19,122,106,19,27,0,0,*,*,173,179,,68,57,8
11,155,West Hartford School District,62,Hall High School,10,373,127,*,33,32,246,50,0,11,,*,0,11,22,18,14,127,119,23,27,0,0,*,7,184,189,,67,39,7
11,155,West Hartford School District,62,Hall High School,11,373,135,*,40,38,238,48,0,8,,*,0,25,15,27,11,126,112,20,28,0,0,*,*,204,169,,63,39,10
11,155,West Hartford School District,62,Hall High School,12,377,135,*,38,41,242,52,0,*,,0,*,16,22,21,20,114,128,28,24,0,0,*,*,181,196,,62,40,10
11,155,West Hartford School District,90,WAAVE (W Hartford Applied Academic/,12,9,*,0,0,*,6,*,0,0,,0,0,0,0,0,*,*,*,*,0,0,0,0,0,*,*,,0,9,0
11,155,West Hartford School District,91,Achieve,12,9,*,0,0,*,*,*,0,*,,0,0,0,0,*,*,*,*,*,*,0,0,*,0,*,*,,*,9,0
11,155,West Hartford School District,92,STRIVE,9,7,*,0,*,*,*,*,0,0,,0,0,*,0,*,0,*,0,*,0,0,0,0,0,7,0,,*,7,*
11,155,West Hartford School District,92,STRIVE,10,6,*,0,0,*,*,*,0,0,,0,0,0,0,*,0,0,*,*,*,0,0,0,0,*,*,,*,6,0
11,155,West Hartford School District,92,STRIVE,11,6,*,0,0,0,*,*,0,0,,0,0,0,0,0,0,*,*,*,*,0,0,0,0,*,*,,*,6,0
11,155,West Hartford School District,92,STRIVE,12,6,*,0,0,*,*,*,0,*,,0,0,0,0,*,0,*,*,*,0,0,0,*,0,*,*,,*,6,0
11,156,West Haven School District,3,Forest School,-3,14,11,0,*,*,*,*,0,0,,0,0,*,0,*,*,*,*,*,*,0,0,0,0,11,*,,11,7,0
11,156,West Haven School District,3,Forest School,-2,101,78,0,*,23,23,44,0,6,,0,0,*,*,13,10,10,13,20,24,0,0,*,*,48,53,,64,7,25
11,156,West Haven School District,3,Forest School,1,97,72,0,*,27,25,40,0,*,,0,0,*,*,12,15,15,10,23,17,0,0,0,*,51,46,,74,17,24
11,156,West Haven School District,3,Forest School,2,87,73,0,*,25,14,41,0,*,,0,0,*,*,10,15,7,7,17,24,0,0,*,*,37,50,,61,15,18
11,156,West Haven School District,3,Forest School,3,68,57,0,*,23,11,30,0,*,,0,0,*,0,13,10,6,*,14,16,0,0,*,*,36,32,,36,13,14
11,156,West Haven School District,3,Forest School,4,86,67,0,*,24,19,36,0,*,,0,0,*,*,11,13,7,12,23,13,0,0,0,*,45,41,,58,15,20
11,156,West Haven School District,4,Seth G. Haley School,-3,32,12,0,*,*,20,*,0,*,,0,0,*,0,*,*,12,8,*,*,0,0,0,*,20,12,,6,14,0
11,156,West Haven School District,4,Seth G. Haley School,-2,73,38,0,*,11,35,22,0,*,,0,0,*,*,8,*,19,16,10,12,0,0,*,*,39,34,,32,*,28
11,156,West Haven School District,4,Seth G. Haley School,1,107,43,0,*,6,64,29,0,*,,0,0,*,*,*,*,35,29,10,19,0,0,*,*,52,55,,52,10,26
11,156,West Haven School District,4,Seth G. Haley School,2,103,44,0,*,7,59,29,0,*,,0,0,*,*,*,*,29,30,14,15,0,0,*,*,49,54,,48,*,18
11,156,West Haven School District,4,Seth G. Haley School,3,78,33,0,*,9,45,19,0,*,,0,0,*,0,*,6,22,23,7,12,0,0,*,0,37,41,,34,*,10
11,156,West Haven School District,4,Seth G. Haley School,4,87,46,0,*,14,41,25,0,*,,0,0,*,*,8,6,22,19,13,12,0,0,*,0,47,40,,50,8,7
11,156,West Haven School District,6,Edith E. Mackrille School,-3,24,9,*,0,*,15,*,0,*,,*,*,0,0,*,0,11,*,*,0,0,0,0,*,18,6,,*,9,0
11,156,West Haven School District,6,Edith E. Mackrille School,-2,59,24,0,*,10,35,11,0,0,,0,0,*,*,7,*,25,10,6,*,0,0,0,0,39,20,,25,*,8
11,156,West Haven School District,6,Edith E. Mackrille School,1,66,32,0,*,9,34,17,0,*,,0,0,*,*,*,*,13,21,10,7,0,0,*,*,30,36,,31,*,15
11,156,West Haven School District,6,Edith E. Mackrille School,2,71,43,*,*,16,28,22,0,*,,*,0,*,*,9,7,13,15,14,8,0,0,0,*,38,33,,32,*,10
11,156,West Haven School District,6,Edith E. Mackrille School,3,78,49,0,6,15,29,22,0,6,,0,0,*,*,9,6,14,15,8,14,0,0,*,*,37,41,,39,6,*
11,156,West Haven School District,6,Edith E. Mackrille School,4,59,21,*,*,6,38,9,0,*,,0,*,*,0,*,*,19,19,*,*,0,0,0,*,30,29,,29,7,*
11,156,West Haven School District,8,Alma E. Pagels School,-3,18,9,0,*,*,9,*,0,0,,0,0,*,0,*,*,*,*,*,*,0,0,0,0,10,8,,10,7,0
11,156,West Haven School District,8,Alma E. Pagels School,-2,71,36,0,*,11,35,16,0,*,,0,0,*,0,*,7,25,10,13,*,0,0,*,0,51,20,,19,9,7
11,156,West Haven School District,8,Alma E. Pagels School,1,68,30,0,*,20,38,7,0,0,,0,0,*,*,13,7,25,13,*,*,0,0,0,0,45,23,,29,11,*
11,156,West Haven School District,8,Alma E. Pagels School,2,79,45,0,*,23,34,13,0,*,,0,0,*,*,13,10,21,13,*,8,0,0,*,*,43,36,,35,21,*
11,156,West Haven School District,8,Alma E. Pagels School,3,74,31,0,*,10,43,10,0,6,,0,0,*,*,*,*,20,23,*,*,0,0,*,*,36,38,,28,10,*
11,156,West Haven School District,8,Alma E. Pagels School,4,60,27,*,*,11,33,10,0,*,,*,0,0,*,*,6,17,16,*,6,0,0,*,*,29,31,,22,16,*
11,156,West Haven School District,12,Washington School,-3,14,6,0,0,*,8,*,*,*,,0,0,0,0,*,*,*,7,*,0,*,0,0,*,*,9,,8,*,0
11,156,West Haven School District,12,Washington School,-2,83,59,0,*,19,24,35,0,*,,0,0,*,*,13,6,11,13,22,13,0,0,0,*,48,35,,35,6,20
11,156,West Haven School District,12,Washington School,1,90,67,0,*,16,23,43,*,*,,0,0,*,*,9,7,12,11,17,26,*,0,*,*,43,47,,63,9,23
11,156,West Haven School District,12,Washington School,2,90,62,*,0,19,28,36,0,6,,*,0,0,0,12,7,18,10,20,16,0,0,*,*,52,38,,68,10,16
11,156,West Haven School District,12,Washington School,3,91,58,0,*,14,33,40,0,*,,0,0,0,*,7,7,16,17,21,19,0,0,0,*,44,47,,59,10,10
11,156,West Haven School District,12,Washington School,4,70,41,0,*,11,29,25,0,*,,0,0,0,*,*,6,13,16,15,10,0,0,*,*,35,35,,43,8,*
